Title_ID,Serial_Num,XMID,Full_Name,Title_Name,Filename,AKA,Features,Publisher,Region,XBE_Rating,Cover_Rating,Cover_Stats,UPC,Version,Media_Type,Init_Flags,Entry_Point,Cert_Timestamp,XDK_Ver,Redump_MD5,XBE_MD5
4143001A,AC-026,AC02602E,Gladiator: Sword of Vengeance ,Gladiator: SoV,"Gladiator - Sword of Vengeance (Europe) (En,Fr,De,Es,It)","[[""Gladiator: Schwert der Rache"",""AC02603E""]]",,Acclaim Entertainment,(4) PAL,(0) RP - ALL,,"[""PAL-FRA"", ""PAL-DEU""]",,0x00000002,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E84DDD) Retail,Thu Oct 09 23:43:22 2003,5558,14159955bd0146cb5434349f8ddca904,58E4ABF15EAC21CAC714BEA871C8F512
4143001A,AC-026,AC02603E,Gladiator: Schwert der Rache ,Gladiator: SoV,Gladiator - Schwert der Rache (Germany),"[[""Gladiator: Sword of Vengeance"",""AC02602E""]]",,Acclaim Entertainment,(4) PAL,(0) RP - ALL,,"[""PAL-DEU""]",,0x00000003,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E84DDD) Retail,Fri Oct 10 22:40:24 2003,5558,f8c875a36d838a4fae315fe136fe2eee,A2D3BFBAF3A0E35D0DD549E15C7528F6
4143001A,AC-026,AC02606J,Gladiator: Sword of Vengeance ,Gladiator: SoV,Gladiator - Sword of Vengeance (Korea),,,Acclaim Entertainment,(2) Japan,(0) RP - ALL,,,,0x00000006,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E87747) Retail,Thu Jul 22 01:43:28 2004,5659,56a60cac3d474e19d30c7cca46bc3804,889E7C3FDB49801F2AD71A138432D4BE
4143001B,AC-027,AC02702E,AFL Live 2004 ,AFL Live 2004,AFL Live 2004 (Australia),,"{""0"":[[1,1,1,4],[0,3],[0,5],[0,6],[0,2],[0,0],[0,0],[0,0]]}",Acclaim Entertainment,(4) PAL,(0) RP - ALL,"[[""ACB"",""94-G"",[]]]","[""PAL-AUS""]","[""9325459005811""]",0x00000202,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8DF6C29) Retail,Fri Aug 08 20:33:54 2003,5455,0e16f61eb9c829203c102e1261c24ac9,20A561276C231ECB735967E920213E2C
4143001C,AC-028,AC02801A,All-Star Baseball 2005 featuring Derek Jeter ,All-Star Baseball '05,All-Star Baseball 2005 featuring Derek Jeter (USA),,"{""0"":[[1,1,1,4],[0,3],[1,5],[1,6],[0,2],[1,9],[1,17],[1,28],[1,27],[1,30],[1,31],[1,32]]}",Acclaim Entertainment,(1) USA / Canada,(4) E - Everyone,,"[""NTSC-U""]","[""021481403395""]",0x00000001,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8D4EDD9) Retail,Thu Mar 04 07:58:34 2004,5788,6f36b4dd126cf595d21c281a687ea2f8,874F5E98873474F62E14AF2ED5111B54
4143001D,AC-029,AC02903A,Showdown: Legends of Wrestling,SHOWDOWN: LEGENDS OF WRESTLING,Showdown - Legends of Wrestling (USA),,,Acclaim Entertainment,(1) USA / Canada,(3) T - Teen,,"[""NTSC-U""]",,0x00000003,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x80000007) Unused high bit (8)? + 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8ECC22B) Retail,Sat Jun 05 05:51:58 2004,5849,c3ad5be995801335df2a41c140a2d299,7A2DB000D9E9530C7AB41BC19EAB48AB
4143001D,AC-029,AC02904E,Showdown: Legends of Wrestling,SHOWDOWN: LEGENDS OF WRESTLING,Showdown - Legends of Wrestling (Europe),,,Acclaim Entertainment,(4) PAL,(0) RP - ALL,,"[""PAL-GBR""]",,0x00000004,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8ECDDEB) Retail,Wed Jun 02 19:18:08 2004,5849,78337dc44fbb20c432704d4db00ad977,63AAE9D3FAB82CE2C1191ACCEAEED257
4143001F,AC-031,AC03101E,WCR: World Championship Rugby ,World Championship Rugby,"WCR - World Championship Rugby (Europe) (En,Fr)",,,Acclaim Entertainment,(4) PAL,(0) RP - ALL,,"[""PAL-GBR"", ""PAL-AUS""]",,0x00000001,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8FEAF3E) Retail,Thu Mar 04 23:44:41 2004,5849,fb580b87919f746080f3991d0fe95dbf,F5A611B03B876948969BEC5DCEEE9881
41430023,AC-035,AC03501E,AFL Live Premiership Edition,AFL Live Premiership Edition,AFL Live Premiership Edition (Australia),,"{""0"":[[1,1,1,4],[0,3],[0,5],[0,6],[0,2,1],[0,0],[0,0],[0,0]]}",Acclaim Entertainment,(4) PAL,(0) RP - ALL,"[[""ACB"",""94-G"",[]]]","[""PAL-AUS""]","[""9325459006054""]",0x00000001,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8DF5C59) Retail,Sat Apr 03 00:36:28 2004,5849,f622033fc8ae91392ef9ab29c7087c36,0F3FF9F74F092ECDA03CB26A156ED19D
41440002,AD-002,AD00201A,Pump It Up: Exceed,PUMP IT UP: EXCEED,Pump It Up - Exceed (USA),,,Andamiro USA Corp.,(1) USA / Canada,(3) T - Teen,,"[""NTSC-U""]",,0x00000001,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F43091) Retail,Wed Aug 10 03:48:12 2005,5849,198d0b5753058a6fefcabd4b61f2b19e,575F861EB700E86A82C0AD530DC4A310
41480002,AH-002,AH00203A,Playboy: The Mansion,Playboy the Mansion,Playboy - The Mansion (USA),,,ARUSH Entertainment,(1) USA / Canada,(2) M - Mature,,"[""NTSC-U""]",,0x00000003,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x80000007) Unused high bit (8)? + 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8ECCA88) Retail,Fri Jan 07 07:52:42 2005,5849,da70a9ed435027cc9fabcce129e34c70,6DA8CB166895110EF39AE50C69614EA1
41480002,AH-002,AH00204J,Playboy: The Mansion,Playboy the Mansion,Playboy - The Mansion (Asia),,,ARUSH Entertainment,(2) Japan,(0) RP - ALL,,,,0x00000004,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x80000007) Unused high bit (8)? + 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8ECCA88) Retail,Wed Mar 16 08:24:10 2005,5849,e8cd07a9501f326471da598db9f71036,69A14F94F62026C557841030DDA3D8EA
41480002,AH-002,AH00202E,Playboy: The Mansion,Playboy the Mansion,"Playboy - The Mansion (Europe) (En,Fr,De,Es,It)",,"{""0"":[[1,1,1],[0,3,68],[1,5],[0,6],[0,2],[0,9],[0,0],[1,28],[0,27],[0,32],[0,31],[1,30]]}",ARUSH Entertainment,(4) PAL,(0) RP - ALL,,"[""PAL-GBR"", ""PAL-DEU"", ""PAL-FRA"", ""PAL-AUS""]","[""3307210181268"",""3307210178305"",""3307210174321"",""3307210178275""]",0x00000002,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x80000007) Unused high bit (8)? + 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8ECC8F8) Retail,Tue Jan 25 22:38:30 2005,5849,fad1ba6eb22c385cabc4b1c9110625ac,6AD3B38970778B9F3AD24B4D7D0CAF86
41500001,AP-001,AP00101J,Tenerezza ,Tenerezza,Tenerezza (Japan),,,AQUAPLUS,(2) Japan,(0) RP - ALL,,"[""NTSC-J""]",,0x00000001,(0x00000002) XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8F9A5F8) Retail,Fri Dec 20 11:51:45 2002,5028,9057b481ba7d3386459de5b80939973c,B86B934C318AB140A6AD9D91996A2243
41510001,AQ-001,AQ00101J,Petit Copter,PetitCopter,Petit Copter (Japan),,,Aqua System,(2) Japan,(0) RP - ALL,,"[""NTSC-J""]",,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F81DDA) Retail,Tue Apr 16 17:56:54 2002,4361,b4a336b37aa93ba2d855151a801dd4e1,9D74A6BA0948277A9437C9617134752C
41510002,AQ-002,AQ00201J,Flight Academy,FlightAcademy,Flight Academy (Japan),,,Aqua System,(2) Japan,(0) RP - ALL,,"[""NTSC-J""]",,0x00000001,(0x00000002) XBOX DVD,(0x00000000) ,(0xA8F17639) Retail,Tue Aug 06 10:43:37 2002,4361,e282871b04bd264eb7f49757646541ab,E2EBFA04A8944CD8431DCA8F7B88FA86
41510003,AQ-003,AQ00301J,Sentou Yousei Yukikaze: Yousei no Mau Sora ,Yukikaze,Sentou Yousei Yukikaze - Yousei no Mau Sora (Japan),"[[""Sentou Yousei Yuki Kaze"",""""],[""Combat Fairy Yukikaze ~Fairy Dance Sky~"",""""],[""戦闘妖精雪風 ～妖精の舞う空～"",""""]]","{""0"":[[1,1,1,2],[1,3],[1,23],[1,6]]}",Aqua System,(2) Japan,(0) RP - ALL,,"[""NTSC-J""]","[""4938211000235""]",0x00000001,(0x00000002) XBOX DVD,(0x00000001) Mount Utility Drive,(0xA8FB18CA) Retail,Wed Jul 09 05:54:52 2003,5233,2b8f0b5ae20cdf7776157963f478df4d,B8AA88AE5A48F95D6B7796D2E3964299
41530001,AS-001,AS00101J,Break Nine: World Billiards Tournament,BREAK NINE,Break Nine - World Billiards Tournament (Japan),,,ASK,(2) Japan,(0) RP - ALL,,"[""NTSC-J""]","[""4959093209073""]",0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8DC9FAF) Retail,Fri Jun 21 12:41:05 2002,4531,71b2a2921647e0032fee57896acb8cdc,C2BB8D9EAF4488A7BEBBED31947A6781
41540001,AT-001,AT00101J,Touge R,TougeR,Touge R (Japan),,,Atlus,(2) Japan,(0) RP - ALL,,"[""NTSC-J""]",,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F094C1) Retail,Thu Oct 03 11:49:38 2002,4831,266af84febea69d04430b5ae892c9071,411DD7D923999F08D4C0882FE060A856
41540002,AT-002,AT00201J,Shin Megami Tensei: Nine,DDS9,Shin Megami Tensei - Nine (Japan),,,Atlus,(2) Japan,(0) RP - ALL,,"[""NTSC-J""]",,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8DDF884) Retail,Fri Nov 08 13:24:22 2002,4928,37eaea295de88dd34e212402d9c9095c,43C6BF60BC7230AD1C96D8C676F08FA6
41540003,AT-003,AT00301A,Pro Fishing Challenge,ProFishingChallenge,Pro Fishing Challenge (USA),,"{""1"":[[1,1,1],[0,3],[0,5],[1,6],[1,24],[0,9],[1,17],[1,28],[1,27],[1,30],[1,31],[1,32]]} ",Atlus,(1) USA / Canada,(4) E - Everyone,,"[""NTSC-U""]",,0x00000001,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FFDEB4) Retail,Thu Aug 12 05:43:04 2004,5849,86d2fe2c34206d33cf3b4ae5a6c1a790,90657E9E320EC9176637D7B59A2282BB
41540004,AT-004,AT00402K,Galleon,Galleon,Galleon (USA),,,Atlus,(3) Japan + USA / Canada,(3) T - Teen,,"[""NTSC-U""]",,0x00000002,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x80000005) Unused high bit (8)? + 64MB RAM limit + Mount Utility Drive,(0xA8E026DD) Retail,Wed Jul 21 06:35:09 2004,5849,d3230092396597ddecd8d6cb5c565efa,2EC88CE9DC7B048D0092D961574DB1C9
41560001,AV-001,AV00102A,Tony Hawk's Pro Skater 2x ,Tony Hawk's Pro Skater 2X,Tony Hawk's Pro Skater 2x (USA),,,Activision,(1) USA / Canada,(3) T - Teen,,"[""NTSC-U""]",,0x00000001,(0x00000002) XBOX DVD,(0x00000804) 64MB RAM limit,(0xA8E7C878) Retail,Sat Nov 03 05:36:41 2001,"3911, 3947, 3925",9f4dcac81aa61d2998a5c7831bdba3f2,4A009BB0C92EE3BD7623685531214E81
41560002,AV-002,AV00203E,Kelly Slater's Pro Surfer,Kelly Slater's Pro Surfer,"Kelly Slater's Pro Surfer (Europe) (En,Fr,De)",,,Activision,(4) PAL,(0) RP - ALL,,"[""PAL-GBR""]",,0x00000003,(0x00000002) XBOX DVD,(0x00000001) Mount Utility Drive,(0xA8E6BD72) Retail,Thu Sep 12 18:37:26 2002,4627,bcc308cac4a08261ed6caa44accf1c11,AFA7BECD84B56F174235BAE60E2BA864
41560002,AV-002,AV00201A,Kelly Slater's Pro Surfer,Kelly Slater's Pro Surfer,Kelly Slater's Pro Surfer (USA),,,Activision,(1) USA / Canada,(4) E - Everyone,,"[""NTSC-U""]",,0x00000001,(0x00000002) XBOX DVD,(0x00000001) Mount Utility Drive,(0xA8E6B4CF) Retail,Tue Aug 20 05:33:01 2002,4627,f2c8c577fe69d2eac619b33be14d2336,596FB445A9AB728701F106468AA8277F
41560003,AV-003,AV00302A,Street Hoops ,Street Hoops,Street Hoops (USA),,,Activision,(1) USA / Canada,(3) T - Teen,,"[""NTSC-U""]",,0x00000002,(0x00000002) XBOX DVD,(0x00000004) 64MB RAM limit,(0xA8FD47C4) Retail,Sat Aug 03 05:41:05 2002,4721,f5a61757286c50d072d0395fbbdf8a2b,7F518AA37E6F76397DC31113736F55C5
41560003,AV-003,AV00301E,Street Hoops ,Street Hoops,Street Hoops (Europe),,,Activision,(4) PAL,(0) RP - ALL,,"[""PAL-GBR""]",,0x00000001,(0x00000002) XBOX DVD,(0x00000004) 64MB RAM limit,(0xA8FD47C4) Retail,Wed Aug 28 20:59:45 2002,4721,a8ec279ba0058ac2dfac3021e02929e2,0C0B8768A300AE6FCEBD40FCCA8B2EAE
41560004,AV-004,AV00401A,Tony Hawk's Pro Skater 3,Tony Hawk's Pro Skater 3,Tony Hawk's Pro Skater 3 (USA),,,Activision,(1) USA / Canada,(3) T - Teen,,"[""NTSC-U""]",,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F2B020) Retail,Wed Feb 20 09:36:04 2002,4039,16e69a4d6468f417795a781e5bdc29aa,AFCD3CC7778D2AECA8894AF8905769B5
41560004,AV-004,AV00402E,Tony Hawk's Pro Skater 3,Tony Hawk's Pro Skater 3,"Tony Hawk's Pro Skater 3 (Europe) (En,Fr,De)",,,Activision,(4) PAL,(0) RP - ALL,,"[""PAL-AUS""]",,0x00000002,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F2B020) Retail,Tue Feb 19 18:38:44 2002,4039,9bdf5287d63955332da3c6004d1d6484,4DF9C5DC513723DFCDC8B5D5366F69C4
41560005,AV-005,AV00502A,Blade II,Blade II,Blade II (USA),,"{""0"":[[1,1,1],[0,0],[0,0],[0,0]]}",Activision,(1) USA / Canada,(2) M - Mature,"[[""ESRB"",""00-M"",[4,22,31]]]","[""NTSC-U""]","[""047875804395""]",0x00000002,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F1C377) Retail,Fri Aug 09 05:49:36 2002,4627,8db9d55c673ebc215d5f459d3f53602d,FC5BF791AAC17B3F8A3D1DAC77B752E0
41560005,AV-005,AV00501E,Blade II ,Blade II,"Blade II (Europe) (En,Fr)",,,Activision,(4) PAL,(0) RP - ALL,,,,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F1F7F7) Retail,Fri Aug 30 19:52:09 2002,4627,bd58928d2987223e68d197a9ddfe0430,51FC9D57B28A7BA015F8627B67949E83
41560006,AV-006,AV00609A,Spider-Man,Spider-Man,Spider-Man (USA) (Rev 1),,,Activision,(1) USA / Canada,(4) E - Everyone,,"[""NTSC-U-Platinum""]",,0x00000009,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8D6CB43) Retail,Thu Apr 17 06:58:08 2003,4134,d2aee6b04f873ac50ce5f384a3e3a395,022177EAB46D0DC70C2D7D003B3B70A9
41560006,AV-006,AV00601A,Spider-Man,Spider-Man,Spider-Man (USA),,"{""0"":[[1,1,1],[1,20],[0,3],[0,0]]}",Activision,(1) USA / Canada,(4) E - Everyone,,"[""NTSC-U""]",,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8D6CB93) Retail,Tue Mar 26 13:24:04 2002,4134,7900d960932fea2aec732d53f2b403a7,D78EA90D1CB24D2757671B82BAD42AA6
41560006,AV-006,AV00605J,Spider-Man,Spider-Man,Spider-Man (Korea),,,Activision,(2) Japan,(0) RP - ALL,,,,0x00000005,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8D6CB93) Retail,Thu Dec 05 06:18:07 2002,4134,cfc1b4d8eadd6f2109b75847bfacf3e2,BD1000E0A06FC62529B20C2AF8ED8D1E
41560006,AV-006,AV00603E,Spider-Man,Spider-Man,Spider-Man (France),,,Activision,(4) PAL,(0) RP - ALL,,,,0x00000003,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8D6FE16) Retail,Fri Apr 19 23:35:53 2002,4134,4e1652e7c67bc4bcb00e0907684b40d3,B4BC7EFEB4B634A9F9F09D82A5C5E3CE
41560006,AV-006,AV00606E,Spider-Man,Spider-Man,Spider-Man (Europe) (Rev 1),,,Activision,(4) PAL,(0) RP - ALL,,,,0x00000006,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8D6F0E6) Retail,Fri Mar 14 21:15:47 2003,4134,76828e7b94550597833984a3230d4c94,802DCD40B79BB1AB4F11AB66E2251B2A
41560006,AV-006,AV00611E,Spider-Man,Spider-Man,Spider-Man (Germany) (Rev 1),,,Activision,(4) PAL,(0) RP - ALL,,,,0x0000000B,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8D6FE36) Retail,Fri May 02 03:11:24 2003,4134,ca67319a908e84f5688785716d64595d,44BF2E5140C9DA114A514BBE88364CBB
41560006,AV-006,AV00604E,Spider-Man,Spider-Man,Spider-Man (Germany),,,Activision,(4) PAL,(0) RP - ALL,,,,0x00000004,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8D6FE16) Retail,Mon Apr 22 21:19:02 2002,4134,16e5ab6a93e19f90b93d5827e3dfd690,D0A07686814BF32019393878A6A0FB2E
41560006,AV-006,AV00602E,Spider-Man,Spider-Man,Spider-Man (Europe),,,Activision,(4) PAL,(0) RP - ALL,,"[""PAL-GBR""]",,0x00000002,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8D6F0C6) Retail,Mon Apr 08 22:47:39 2002,4134,8d6a9ae70c52188f70afb17c4084bfa6,11985FE2694F477E3B33236937A14ABB
41560007,AV-007,AV00705A,X-Men: Next Dimension ,X-Men: Next Dimension,X-Men - Next Dimension (USA),,,Activision,(1) USA / Canada,(3) T - Teen,,"[""NTSC-U""]",,0x00000005,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F49675) Retail,Tue Oct 22 07:00:02 2002,4928,2ac494bd5454b14d48b3b6ae6f96317c,B7BB1DFC3C2E6AA5DAF390383EE35312
41560007,AV-007,AV00702E,X-Men: Next Dimension ,X-Men: Next Dimension,X-Men - Next Dimension (Europe),,,Activision,(4) PAL,(0) RP - ALL,,"[""PAL-GBR"", ""PAL-ESP""]",,0x00000002,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F4942F) Retail,Mon Oct 21 23:01:37 2002,4928,c48506302fc93c585c10e0aafcc208fa,CCD33BE892CF6F6C24437F0C80EE4E39
41560008,AV-008,AV00801E,X-Men 2: Wolverine's Revenge ,X2 Wolverine's Revenge,X-Men 2 - Wolverine's Revenge (Europe),,,Activision,(4) PAL,(0) RP - ALL,,"[""PAL-GBR"", ""PAL-AUS""]",,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E95D0A) Retail,Tue Mar 25 22:11:54 2003,5233,a96d05afaf92f5e63c041c9afc92d787,77FE92B687214188746D64F45B6384AD
41560008,AV-008,AV00802A,X2: Wolverine's Revenge ,X2 Wolverine's Revenge,X2 - Wolverine's Revenge (USA),,,Activision,(1) USA / Canada,(3) T - Teen,,"[""NTSC-U""]",,0x00000002,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E95D0A) Retail,Tue Mar 25 08:45:57 2003,5233,5145e888fd12ab6e447d4a244753dd1b,E7258EBFE7A95AEBE315CA3FBE983B72
41560008,AV-008,AV00803E,X-Men 2: Wolverine's Revenge ,X2 Wolverine's Revenge,"X-Men 2 - Wolverine's Revenge (Europe) (Fr,De,It)",,"{""0"":[[1,1,1],[1,3,4],[1,5],[0,6],[0,2],[0,0],[0,0],[0,0]]}",Activision,(4) PAL,(0) RP - ALL,"[[""USK"",""03-12"",[12]]]","[""PAL-DEU""]","[""5030917020025""]",0x00000003,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E95CF0) Retail,Tue Mar 25 22:12:05 2003,5233,63b3e433f99bf4f2360c0235d9b314b1,85DE4B86A3193F0D2CF6352048C0498E
41560008,AV-008,AV00805J,X2: Wolverine's Revenge ,X2 Wolverine's Revenge,X2 - Wolverine's Revenge (Japan),,,Activision,(2) Japan,(0) RP - ALL,,"[""NTSC-J""]",,0x00000005,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E95D0A) Retail,Thu Apr 17 06:18:29 2003,5233,3bf63c903bdde34516d846895fa9264d,4D9340F72684535FBE860301470F08CA
41560009,AV-009,AV00902A,Rally Fusion: Race of Champions,Rally Fusion : Race Of Champions,Rally Fusion - Race of Champions (USA),,"{""0"":[[1,1,1,4],[0,3],[0,5],[1,6],[0,2],[1,9],[0,0],[0,0]]}",Activision,(1) USA / Canada,(4) E - Everyone,,"[""NTSC-U""]",,0x00000002,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F241C2) Retail,Wed Oct 23 06:50:08 2002,4928,d4826d818768357bf7cd54504f3f4e18,8970F4588CFC001118A482AC1308F9D6
41560009,AV-009,AV00904J,Rally Fusion: Race of Champions,Rally Fusion : Race Of Champions,Rally Fusion - Race of Champions (Korea),,,Activision,(2) Japan,(0) RP - ALL,,,,0x00000004,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F241C2) Retail,Sat Feb 08 09:22:37 2003,4928,4e84698e279355d267feedffb0629016,4697C27EE49297106B45798A6EADCCC6
41560009,AV-009,AV00903E,Rally Fusion: Race of Champions,Rally Fusion : Race Of Champions,"Rally Fusion - Race of Champions (Europe) (En,Fr,De)",,,Activision,(4) PAL,(0) RP - ALL,,"[""PAL-DEU"", ""PAL-FRA""]",,0x00000003,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F24020) Retail,Wed Oct 23 20:11:54 2002,4928,43299a053b670dc2ecbe990076bd74c0,371A97E3D628DDFC642554BD20708555
41560009,AV-009,AV00901E,Rally Fusion: Race of Champions,Rally Fusion : Race Of Champions,Rally Fusion - Race of Champions (Europe),,,Activision,(4) PAL,(0) RP - ALL,,"[""PAL-GBR""]",,0x00000001,(0x00000002) XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8F243A2) Retail,Thu Oct 17 21:12:03 2002,4928,f23c4d6b1d8c3cd111f72c1d3e4882c7,86C7FFD270B402796B1C0EDFAF2C4C47
4156000A,AV-010,AV01001A,Wreckless: The Yakuza Missions ,WRECKLESS,Wreckless - The Yakuza Missions (USA),,,Activision,(1) USA / Canada,(3) T - Teen,,"[""NTSC-U""]",,0x00000001,(0x00000002) XBOX DVD,(0x00000004) 64MB RAM limit,(0xA8F2E2D5) Retail,Sat Jan 12 06:59:21 2002,4134,a2679af8d34fe0f083916454b2770cda,57802E4E8F42CE92B7B9C8C39973B1A4
4156000B,AV-011,AV01101A,Mat Hoffman's Pro BMX 2,Mat Hoffman's Pro BMX 2,Mat Hoffman's Pro BMX 2 (USA),,,Activision,(1) USA / Canada,(3) T - Teen,,"[""NTSC-U""]",,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E1A44F) Retail,Sat Aug 03 05:38:11 2002,4721,5dac21626728bdfa08921bcd5c12c86a,37C98D8292A44E6EB6110E9EAC650B5F
4156000B,AV-011,AV01103E,Mat Hoffman's Pro BMX 2,Mat Hoffman's Pro BMX 2,Mat Hoffman's Pro BMX 2 (France),,,Activision,(4) PAL,(0) RP - ALL,,,,0x00000003,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E23ECF) Retail,Tue Sep 17 18:55:12 2002,4721,e2066fbaa56721acaa5b1a3bec82ea9a,7E775F5CAE0E26DB4448A3C234056373
4156000B,AV-011,AV01102E,Mat Hoffman's Pro BMX 2,Mat Hoffman's Pro BMX 2,Mat Hoffman's Pro BMX 2 (Europe),,,Activision,(4) PAL,(0) RP - ALL,,,,0x00000002,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E2061F) Retail,Wed Sep 11 19:16:22 2002,4721,d9095b221e7e3cc8ca9cec651d0f3799,09BC706F4146D9AC7D91FEE263F1A019
4156000C,AV-012,AV01201E,Wreckless: The Yakuza Missions ,WRECKLESS,Wreckless - The Yakuza Missions (Europe),,,Activision,(4) PAL,(0) RP - ALL,,"[""PAL-GBR"", ""PAL-AUS""]",,0x00000001,(0x00000002) XBOX DVD,(0x00000004) 64MB RAM limit,(0xA8F29733) Retail,Tue Feb 05 01:07:31 2002,4134,833ac34a37d1cc5631bdf36b2d081b7e,29F6809F8B99B5D24E51814712DF588E
4156000C,AV-012,AV01202E,Wreckless: The Yakuza Missions ,WRECKLESS,Wreckless - The Yakuza Missions (Germany),,"{""0"":[[1,1,1],[1,3,4],[0,5],[0,6]]}",Activision,(4) PAL,(0) RP - ALL,"[[""USK"",""94-12"",[12]]]","[""PAL-DEU""]","[""5030917015762""]",0x00000001,(0x00000002) XBOX DVD,(0x00000004) 64MB RAM limit,(0xA8F29733) Retail,Tue Feb 05 03:55:26 2002,4134,ad1433ba140083bb8837f56a86988d37,D1948B76295F611A2EE5DB2A053F9D1C
4156000C,AV-012,AV01203E,Wreckless: Mission Yakusas ,WRECKLESS,Wreckless - Mission Yakusas (France),,,Activision,(4) PAL,(0) RP - ALL,,"[""PAL-FRA""]",,0x00000001,(0x00000002) XBOX DVD,(0x00000004) 64MB RAM limit,(0xA8F29733) Retail,Wed Feb 06 19:23:41 2002,4134,b6e0e987d0ec243cc6c3e50ac1d99649,595BD64AF6A7E8B5FAF03334991419D5
